gene.name,BA1,BA2,PBA
Gm13999,0,0,0
4930465A12Rik,0,0,0
4930401O12Rik,0,0,0
C230014O12Rik,-2.77816274,0,0
Gm2200,0,0,0
Gm12862,0,0,0
Gm13905,0,0,0
A330041J22Rik,0,0,0
Gm13601,0,0,0
Gm7023,0,0,0
Gm16142,0,0,0
A630031M04Rik,0,0,0
Gm16836,0,0,0
A630075F10Rik,0,0,0
Gm13883,0,0,0
Gm12100,0,0,0
4933406I18Rik,0,0,0
1810058N05Rik,0,0,0
Gm13822,0,0,0
4930506C21Rik,0,0,0
Gm16835,0,1.197854222,1.635865961
Gm15910,1.905968994,2.903608998,2.807477877
Gm15608,2.069758044,0,0
Gm12720,0,0,0
D830044I16Rik,0,0,0
2900089D17Rik,0,0,0
Gm13383,0,0,0
Gm11723,0,0,0
4933401P06Rik,0,0,0
Gm16990,3.035481526,0,7.979083459
Gm15656,0,0,0
A330076H08Rik,3.721870139,3.239996624,2.382613178
Gm14552,0,0,0
Gm15700,0,0,0
4930550C17Rik,0,0,0
Gm16728,0,0,0
Gm14152,0,0,0
Gm13523,0,0,0
2810001G20Rik,0.971141314,0.877967579,1.197608887
2210416O15Rik,0,0,0
Gm16727,0,0,0
Gm12426,0,0,0
Gm12116,8.550444298,0,0
Gm16091,0,0,0
Gm11459,9.432505515,5.552870012,2.692868332
Gm13658,0,0,0
Gm15241,0,0,0
Gm16141,0,0,0
Gm14174,0,0,0
Gm2863,0,0,0
1700112K13Rik,0,0,0
A330009N23Rik,0,2.295782518,1.458958137
Gm11985,0,0,0
Gm13236,0,0,0
Gm16076,0,0,0
Gm13554,0,0,0
Gm2301,1.699003651,2.419488105,3.421494627
4930577H14Rik,0,0,0
Gm13561,0,0,0
AV039307,0,0,0
Gm14389,0,0,0
AI646519,0,0,0
Gm371,0,0,0
Gm12319,2.530048474,2.515322894,1.553635903
Gm14285,0,0,0
Gm13062,0,0,0
Gm15738,0,0,0
Gm13656,0,0,0
9830144P21Rik,0,0,0
C130060C02Rik,0,0,2.430590726
Gm15533,0,0,0
Gm15606,0,0,0
Gm15938,0,0,0
Gm11418,0,0,0
D930049A15Rik,0,0,0
Gm14246,0,0,0
Gm13799,0,0,0
Gm16341,0,0,0
Gm13584,0,0,0
Gm11412,0,0,0
Gm15830,0,0,0
Gm15878,0,0,0
Gm16576,3.174378689,2.927179584,2.037632751
Gm13923,0,0,0
Gm13966,0,0,0
Gm2101,0,0,0
2410019O14Rik,0,0,0
1700028E10Rik,0,0,8.415738007
Gm13427,0,0,0
Gm14343,0,0,0
Gm16912,0,0,0
Gm15819,0,0,0
5730412P04Rik,0,0,0
Gm15646,0,0,0
Gm13997,0,0,0
Gm15764,0,0,0
Gm15869,0,0,0
6030443J06Rik,0,1.173348105,0
Gm13802,0,0,0
Gm15396,0,0,0
Gm11608,0,0,0
Gm16754,0,0,5.857227421
Gm14205,0,0,0
Gm11817,0,0,0
Gm14662,0,0,0
C920006O11Rik,2.227166237,1.903150851,2.520128599
Gm4755,0,0,0
Gm15649,0,0,0
Gm8464,0,0,0
Gm13647,0,0,0
Gm15202,0,0,0
9530026P05Rik,0,0,0
C030037D09Rik,1.272282183,1.509962266,0
Gm12976,0,0,0
Gm16596,0,0,0
Gm13299,0,0,0
Gm15605,0,0,0
1500017E21Rik,0,0,0
Gm16869,0,0,0
Gm11571,0,0,0
Ighv13-2,0,0,0
Gm16934,0,0,0
Gm14457,0,0,0
Gm14100,0,0,0
Gm6938,0,0,0
Gm15245,0,0,0
Gm16355,0,0,0
D430040D24Rik,0,0,0
2410004N09Rik,0,-0.606948821,0
Gm14635,-7.683468758,-9.459624117,-6.557090202
Gm11184,0,0,0
Gm16174,0,0,0
BC039771,0,0,-1.472994945
1810012K08Rik,0,0,0
Gm11715,0,0,0
Gm15345,0,0,0
Zfp111,0.494684822,0.406955096,0.459167625
Gm14454,0,0,0
Gm16832,0,0,0
Gm12753,0,0,0
Gm11339,0,0,0
4930452L02Rik,0,0,0
Gm15742,0,0,0
Gm16121,0,0,0
Gm16034,0,0,0
Gm12914,0,0,0
4930442J19Rik,0,0,0
Gm16253,0,0,0
4930458D05Rik,-4.506557422,-8.305153561,0
A230005M16Rik,0,0,0
Gm13855,0,0,0
Gm12514,0,0,0
Gm16190,0,0,0
Gm14257,0,0,0
Gm14268,0,0,0
Gm14114,0,0,0
5330434G04Rik,2.137597996,2.517177029,0
1700003G18Rik,0,0,0
Gm12290,0,0,0
Gm12404,0,0,0
9230111E07Rik,2.334395708,0,0
4930419G24Rik,0,0,0
Gm15050,0,0,0
A230059L01Rik,0,0,0
Gm13028,0,0,0
Gm12246,2.87356717,0,0
Gm11513,0,0,0
1700015O11Rik,0,0,0
Gm6058,0,0,0
Gm14455,0,0,0
Gm13414,0,0,0
Gm4660,0,0,0
Gm11986,0,0,0
Gm11773,0,0,0
Gm15512,0,0,0
Gm14798,0,0,0
Gm12811,0,0,0
Ighe,0,0,0
Gm11314,0,0,0
Gm14703,0,0,0
F630040L22Rik,0,0,0
Gm1667,0,0,0
Gm15407,0,0,0
E130018N17Rik,0,0,8.728978401
Gm15274,0,0,0
1500009L16Rik,-0.76761011,-1.479569579,-1.24456341
Gm15918,0,0,0
1700087M22Rik,0,0,0
Gm12256,0,0,0
Gm5091,-8.420281954,-4.429406284,0
Gm13390,0,0,0
Gm16764,0,0,0
Gm15051,0,0,0
Gm12606,0,0,0
B230398E01Rik,0,0,0
Gm6019,0,0,0
Gm11373,0,0,0
Defa-ps3,0,0,0
Gm16361,0,0,0
B230359F08Rik,0,0,0
Gm13381,0,0,0
Gm11186,0,0,0
Gm11724,0,0,0
9530036M11Rik,0,0,0
A330048O09Rik,0,0,0
Gm15122,0,0,0
Gm16884,0,0,0
4930447M23Rik,4.591970114,0,8.867573313
Gm11762,0,0,0
9230114K14Rik,-4.15083793,-3.747269296,-4.311219282
Gm15226,0,0,0
Gm14120,0,0,0
C330006A16Rik,0,0.528825331,0.78535543
Gm13565,0,0,0
Gm14003,0,0,0
Gm11712,0,0,0
1200007C13Rik,0,0,0
1700122E12Rik,0,0,0
1500026H17Rik,0,0,0
2900053A13Rik,0,0,0
Gm11300,0,0,0
Gm15845,0,0,0
Gm16031,0,0,0
Gm15674,0,0,0
Gm11940,1.436554305,1.658396008,1.335501653
Gm16191,0,0,0
A530058N18Rik,0,0,0
Gm16291,0,0,0
Gm16957,0,0,0
Gm2093,2.024395378,0,0
Gm13031,0,0,0
Gm15283,0,0,0
Gm13493,0,0,0
Gm13575,0,0,0
Gm15650,0,0,0
Gm14978,0,0,0
SNORA7,0,0,0
SNORA17,0,0,0
U1,0,0,0
U3,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U7,0,0,0
U6,0,0,0
SNORA17,0,0,0
SCARNA4,0,0,0
SNORA17,0,0,0
U6,0,0,0
RNaseP_nuc,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
SNORA70,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
7SK,0,0,0
7SK,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U3,0,0,0
U6,0,0,0
U7,0,0,0
SNORA40,0,0,0
5S_rRNA,0,0,0
SCARNA21,0,0,0
U1,0,0,0
SNORA17,0,0,0
U1,0,0,0
CT025701.1,0,0,0
U7,0,0,0
SNORA40,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U1,0,0,0
U1,0,0,0
U6,0,0,0
Y_RNA,0,0,0
7SK,0,0,0
U1,0,0,0
U6,0,0,0
RNaseP_nuc,0,0,0
SNORA17,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U7,0,0,0
U7,0,0,0
SNORA17,0,0,0
7SK,0,0,0
RNaseP_nuc,0,0,0
SNORA17,0,0,0
U6,0,0,0
U1,0,0,0
U6,0,0,0
SNORA48,0,0,0
U6,0,0,0
U6,0,0,0
7SK,0,0,0
SNORA25,3.589812346,8.776437585,0
U1,0,0,0
U7,0,0,0
U6,0,0,0
SNORD127,0,0,0
SNORA31,0,0,0
U6,0,0,0
SNORA38,0,0,0
5S_rRNA,0,0,0
SNORA17,0,0,0
U6,0,0,0
snoU13,0,0,0
SNORA73,0,0,0
5S_rRNA,0,0,0
SNORA48,0,0,0
7SK,0,0,0
SNORA70,0,0,0
U6,0,0,0
U7,0,0,0
SNORA17,0,0,0
AL671520.1,0,0,0
U1,0,0,0
U3,0,0,0
SNORA48,0,0,0
SNORA73,0,0,0
U1,0,0,0
SNORA40,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
SNORA70,0,0,0
7SK,0,0,0
SNORA48,0,0.96979899,-1.361111413
Mir1928,0,0,0
U6,0,0,0
U6,0,0,0
snoU13,0,0,0
U7,0,0,0
7SK,0,0,0
7SK,0,0,0
SNORA72,0,0,0
U6,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
Mir1958,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
SCARNA13,0,0,0
5S_rRNA,0,0,0
U7,0,0,0
SNORA17,0,0,0
7SK,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
Mir432,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U6,0,0,0
7SK,0,0,0
U7,0,0,0
SNORA17,0,0,0
7SK,0,0,0
U6,0,0,0
SNORA17,0,0,0
U3,0,0,0
7SK,0,0,0
SNORA17,0,0,0
U6,0,0,0
7SK,0,0,0
U6,0,0,0
U7,0,0,0
U6,0,0,0
7SK,0,0,0
U6,0,0,0
U2,0,0,0
RNaseP_nuc,0,0,0
SNORA17,0,0,0
SCARNA21,5.667557747,0,0
U7,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
SNORD113,5.029882342,0,0
7SK,0,0,0
SNORA48,0,0,0
U7,0,0,0
SNORA17,0,0,0
7SK,0,0,0
SNORA17,0,0,0
U6atac,0,0,0
U1,0,0,0
AC100386.1,0,0,0
U6,0,0,0
Y_RNA,0,0,0
7SK,0,0,0
Mir1942,0,0,0
U3,0,0,0
7SK,0,0,0
SNORA17,0,0,0
7SK,0,0,0
7SK,0,0,0
SNORA17,0,0,0
7SK,0,0,0
7SK,0,0,0
U6,0,0,0
SNORD19B,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
7SK,0,0,0
SNORA70,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U7,0,0,0
7SK,0,0,0
U6,0,0,0
U1,0,0,0
U6,0,0,0
U6,0,0,0
SNORA70,0,0,0
,0,0,0
SNORA17,0,0,0
SNORA55,0,0,0
Mir1971,0,0,0
SNORA76,0,0,0
Snora81,0,0,0
SNORA17,0,0,0
U1,0,0,0
U6,0,0,0
U6,0,0,0
SNORA17,0,0,0
U7,0,0,0
SNORA17,0,0,0
mmu-mir-2134-2,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
U7,0,0,0
AC124515.1,0,0,0
U1,0,0,0
Mir1948,0,0,0
U6,0,0,0
SNORA17,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
7SK,0,0,0
SNORA84,0,0,0
SNORA38,0,0,0
7SK,0,0,0
U6,0,0,0
SNORA70,0,0,0
SCARNA6,0,0,0
U7,0,0,0
U7,0,0,0
SNORA48,0,0,0
7SK,0,0,0
SNORA32,0,0,0
U6,0,0,0
U6,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
snoU13,0,0,0
SNORA17,0,0,0
U3,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
SCARNA4,0,0,0
7SK,0,0,0
SNORA17,0,0,0
Mir1982,0,0,3.751872357
SNORD113,0,0,0
U6,0,0,0
U7,0,0,0
U1,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
SNORA70,0,0,0
snoR38,0,0,0
SCARNA20,0,0,0
SNORA17,0,0,0
5S_rRNA,0,0,0
SNORA17,0,0,0
U3,0,0,0
U7,0,0,0
7SK,0,0,0
Mir1932,0,0,0
U6,0,0,0
7SK,0,0,0
U6,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U1,0,0,0
7SK,0,0,0
U7,0,0,0
SNORA5,0,0,0
RNaseP_nuc,0,0,0
7SK,0,0,0
SNORA17,0,0,0
7SK,0,0,0
U7,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
U6,0,0,0
AL671963.1,0,0,0
SNORA70,0,0,0
snoU13,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U3,0,0,0
SNORA17,0,0,0
U6,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U6,0,0,0
7SK,0,0,0
U7,0,0,0
U1,0,0,0
5S_rRNA,0,0,0
Mir1968,0,0,0
SNORA17,0,0,0
SNORA48,0,0,0
U6,0,0,0
SNORA70,0,0,0
SNORA74,1.9809244,0,0
SNORA48,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U1,0,0,0
U7,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
7SK,0,0,0
7SK,0,0,0
U6,0,0,0
RNaseP_nuc,0,0,0
5S_rRNA,0,0,0
U7,0,0,0
U6,0,0,0
SCARNA4,0,0,0
U3,0,0,0
7SK,0,0,0
SNORA17,0,0,0
U6,0,0,0
7SK,0,0,0
RNase_MRP,-3.635081593,-2.52288354,-3.04823109
SNORA17,0,0,0
5S_rRNA,0,0,0
5S_rRNA,0,0,0
SNORA17,0,0,0
RNaseP_nuc,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U4,0,0,0
7SK,0,0,0
SNORA17,0,0,0
7SK,0,0,0
U3,0,0,0
U7,0,0,0
7SK,0,0,0
SNORA48,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U6,0,0,0
U7,0,0,0
Snora47,0,0,0
U6,0,0,0
SNORA17,0,0,0
7SK,0,0,0
Mir1960,0,0,0
SNORA72,0,0,0
7SK,0,0,0
AC141566.1,0,0,0
7SK,0,0,0
U6,0,0,0
U1,0,0,0
7SK,0,0,0
7SK,0,0,0
U6,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U7,0,0,0
U6,0,0,0
U7,0,0,0
U7,0,0,0
SCARNA15,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
SNORA17,0,0,0
SNORA81,0,0,0
7SK,0,0,0
snoU13,0,0,0
U6,0,0,0
U7,0,0,0
Mir1962,0,0,0
U1,0,0,0
SNORA22,0,0,0
SNORA17,0,0,0
SCARNA3,0,0,0
SNORA17,0,0,0
Mir1983,0,0,0
U6,0,0,0
7SK,0,0,0
SCARNA11,0,0,0
U2,0,0,0
7SK,0,0,0
U6,0,0,0
SNORA17,0,0,0
7SK,0,0,0
RNaseP_nuc,0,0,0
Scarna3b,0,0,0
SNORA17,0,0,0
U6,0,0,0
7SK,0,0,0
7SK,0,0,0
SNORA17,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U1,0,0,0
SNORD124,0,0,0
7SK,0,0,0
U6,0,0,0
U6,0,0,0
U7,0,0,0
U1,0,0,0
7SK,0,0,0
7SK,0,0,0
U6,0,0,0
U7,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U6,0,0,0
Scarna2,0,0,0
7SK,0,0,0
U12,0,0,0
SNORA61,0,0,0
U3,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
5S_rRNA,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
SNORA70,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U1,0,0,0
U6,0,0,0
7SK,0,0,0
AC117688.1,0,0,0
5S_rRNA,0,0,0
5S_rRNA,0,0,0
SCARNA11,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U6,0,0,0
U1,0,0,0
7SK,0,0,0
U7,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
snoU83B,2.380519131,0,1.580796406
7SK,0,0,0
U6,0,0,0
SNORA17,0,0,0
7SK,0,0,0
SNORA17,0,0,0
SNORA40,0,0,0
7SK,0,0,0
U6,0,0,0
SNORA70,0,0,0
7SK,0,0,0
Y_RNA,0,0,0
U1,0,0,0
SNORA17,0,0,0
SNORA63,0,0,0
U6,0,0,0
U6,0,0,0
U7,0,0,0
U6,0,0,0
7SK,0,0,0
SNORA70,0,0,0
SNORA17,0,0,0
SCARNA17,0,0,0
U1,0,0,0
SNORA40,0,0,0
SNORA17,0,0,0
mmu-mir-2134-1,0,0,0
U7,0,0,0
Mir1969,0,0,0
5S_rRNA,0,0,0
U4,0,0,0
U3,0,0,0
Snord13,0,0,0
U6,0,0,0
SCARNA14,0,0,0
SNORA48,0,0,0
snoMe28S-Cm3227,0,0,0
SNORA17,0,0,0
U1,0,0,0
7SK,0,0,0
SNORA48,0,0,0
SNORA17,0,0,0
7SK,0,0,0
snoU13,0,0,0
U6,0,0,0
U7,0,0,0
SNORA48,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
SNORA5,0,0,0
SNORA48,0,0,0
U6,0,0,0
U6,0,0,0
U1,0,0,0
7SK,0,0,0
SNORA25,0,0,0
U6,0,0,0
SNORA17,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
7SK,0,0,0
SCARNA4,0,0,0
U6,0,0,0
U6,0,0,0
AF357425,8.472789842,0,0
7SK,0,0,0
U7,0,0,0
SNORA17,0,0,0
7SK,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
SNORA70,0,0,0
U6,0,0,0
SNORD26,0,0,0
SNORA17,0,0,0
snoU109,0,0,0
U3,0,0,0
SCARNA17,0,0,0
SNORA17,0,0,0
U6,0,0,0
SNORA17,0,0,0
SNORA18,0,0,0
U6,0,0,0
7SK,0,0,0
U6,0,0,0
SNORA17,0,0,0
U6,0,0,0
snoU109,0,0,0
5S_rRNA,0,0,0
SNORA17,0,0,0
7SK,0,0,0
U6,0,0,0
U7,0,0,0
RNaseP_nuc,0,0,0
U1,0,0,0
7SK,0,0,0
U1,0,0,0
U7,0,0,0
HAR1F,0,0,0
SNORA25,0,0,0
snoZ178,0,0,0
U6,0,0,0
7SK,0,0,0
U2,0,0,0
SNORA75,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
U7,0,0,0
U6,0,0,0
SNORA17,0,0,0
U6,0,0,0
U6,0,0,0
7SK,0,0,0
snoU54,0,0,0
SNORA17,0,0,0
U1,0,0,0
AC164075.1,0,0,0
7SK,0,0,0
7SK,0,0,0
SNORA17,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
7SK,0,0,0
SNORA17,0,0,0
U1,0,0,0
U7,0,0,0
7SK,0,0,0
7SK,0,0,0
7SK,0,0,0
7SK,0,0,0
7SK,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
SNORA17,0,0,0
Mir1956,0,0,0
SNORA17,0,0,0
RNase_MRP,0,0,0
snoU13,0,0,0
SNORA40,0,0,0
U1,0,0,0
SNORA17,0,0,0
U6,0,0,0
snoU13,0,0,0
RNaseP_nuc,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U1,0,0,0
U1,0,0,0
U7,0,0,0
7SK,0,0,0
U7,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
AC090489.1,0,0,0
U1,0,0,0
7SK,0,0,0
SNORA13,0,0,0
SNORA40,0,0,0
U6,0,0,0
U2,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
7SK,0,0,0
U7,0,0,0
U6,0,0,0
U4,0,0,0
SNORA31,0,0,0
SNORA79,0,0,0
Mir1967,0,0,0
SNORA61,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
SNORA17,0,0,0
SNORA70,0,0,0
SNORA70,0,0,0
7SK,0,0,0
7SK,0,0,0
SNORA48,0,0,0
SNORA17,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U7,0,0,0
U6,0,0,0
SNORA17,0,0,0
U3,0,0,0
SNORA48,0,0,0
U6,0,0,0
U6,0,0,0
SNORA17,0,0,0
7SK,0,0,0
SNORA17,0,0,0
U6,0,0,0
7SK,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
SCARNA24,0,0,0
AL732470.1,0,0,0
SNORA40,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U6,0,0,0
SNORA70,0,0,0
U7,0,0,0
7SK,0,0,0
U6,0,0,0
7SK,0,0,0
U6,0,0,0
Mir1941,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
7SK,0,0,0
Mir1970,0,0,0
SNORA17,0,0,0
snoU13,0,0,0
U6,0,0,0
SNORA17,0,0,0
7SK,0,0,0
U6,0,0,0
SNORA17,0,0,0
U1,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
SNORA17,0,0,0
SNORA70,0,0,0
Mir1946b,0,0,0
SNORA17,0,0,0
U6,0,0,0
SNORA17,0,0,0
U6,0,0,0
7SK,0,0,0
SNORA17,0,0,0
U6,0,0,0
U7,0,0,0
7SK,0,0,0
U6,0,0,0
U6,8.180580954,0,0
Mir1953,0,0,0
SNORA40,0,0,0
U6,0,0,0
SNORA17,0,0,0
5S_rRNA,0,0,0
U2,0,0,0
U6,0,0,0
7SK,0,0,0
U7,0,0,0
U6,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
SCARNA13,0,0,0
U1,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U6,0,0,0
SNORA17,0,0,0
7SK,0,0,0
SNORA17,0,0,0
U6,0,0,0
U6,0,0,0
SNORA9,0,0,0
U8,0,0,0
U6,0,0,0
SNORA17,0,0,0
SNORA61,0,0,0
5S_rRNA,0,0,0
Snord2,0,0,0
SNORA17,0,0,0
U7,0,0,0
7SK,0,0,0
U6,0,0,0
SCARNA16,0,0,0
SNORA17,0,0,0
7SK,0,0,0
U1,0,0,0
SNORA17,0,0,0
U6,0,0,0
SNORA48,0,0,0
5S_rRNA,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U7,0,0,0
SNORA48,0,0,0
U6,0,0,0
U1,0,0,0
Mir1945,0,0,0
U6,0,0,0
7SK,0,0,0
U6,0,0,0
U6,0,0,0
U1,0,0,0
SNORA17,0,0,0
U7,0,0,0
Mir1957,0,0,0
U6,0,0,0
7SK,0,0,0
U4,0,0,0
SNORA17,0,0,0
Mir1981,0,0,0
snoU13,0,0,0
7SK,0,0,0
U7,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
U6,0,0,0
U6,0,0,0
7SK,0,0,0
7SK,0,0,0
7SK,0,0,0
7SK,0,0,0
U6,0,0,0
7SK,0,0,0
SNORA70,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
SNORA17,0,0,0
U6,0,0,0
U7,0,0,0
SNORA66,0,0,0
SNORD113,0,0,0
SNORA5,0,0,0
U6,0,0,0
5S_rRNA,4.655058091,0,0
U7,0,0,0
SNORA17,0,0,0
5_8S_rRNA,0,0,0
U6,0,0,0
U6,0,0,0
SNORA17,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
U6atac,0,0,0
U1,0,0,0
SCARNA15,2.878227091,0,0
5S_rRNA,0,0,0
Mir1951,0,0,0
5S_rRNA,0,0,0
mmu-mir-2134-4,0,0,0
7SK,0,0,0
U7,0,0,0
U7,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
Mir1965,0,0,0
U6,0,0,0
SNORA17,0,0,0
U6,0,0,0
U6atac,0,0,0
SNORA42,0,0,0
U6,0,0,0
SNORA28,0,0,0
U6,0,0,0
SNORA40,0,0,0
7SK,0,0,0
SNORA17,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
SNORA17,0,0,0
SNORD125,0,0,0
SNORA48,0,0,0
7SK,0,0,0
SNORA17,0,0,0
Mir1955,0,0,0
U7,0,0,0
AC127677.1,0,0,0
U6,3.576849093,2.529341031,0
U6,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
U7,0,0,0
SNORA17,0,0,0
U6,0,0,0
SNORA40,0,0,0
U7,0,0,0
U6,0,0,0
SNORA17,0,0,0
U7,0,0,0
U6,0,0,0
U6,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
U6,0,0,0
U3,0,0,0
U6,0,0,0
U7,0,0,0
5S_rRNA,0,0,0
U7,0,0,0
U6,0,0,0
SNORA17,0,0,0
SNORA31,0,0,0
5S_rRNA,0,0,0
U6atac,0,0,0
7SK,0,0,0
RNaseP_nuc,0,0,0
SNORA2,0,0,0
SNORA17,0,0,0
U7,0,0,0
5S_rRNA,0,0,0
U3,0,0,0
5S_rRNA,0,0,0
7SK,0,0,0
SNORA17,0,0,0
SNORA70,0,0,0
7SK,0,0,0
SNORA70,0,0,0
SNORA70,0,0,0
Scarna17,0,0,0
SNORA68,0,0,0
U1,0,0,0
SNORA17,0,0,0
U6,0,0,0
SNORA70,0,0,0
U6,0,0,0
SNORA17,0,0,0
U7,0,0,0
AC152987.1,0,0,0
5S_rRNA,0,0,0
5S_rRNA,0,0,0
U1,0,0,0
5S_rRNA,0,0,0
SNORA17,0,0,0
U6,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
U6,0,0,0
7SK,0,0,0
U1,0,0,0
5S_rRNA,0,0,0
SCARNA23,0,0,0
SNORA19,0,0,0
7SK,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
SNORA70,0,0,0
SNORA17,0,0,0
U6,0,0,0
U6,0,0,0
U1,0,0,0
U1,0,0,0
U6,0,0,0
SNORA48,0,0,0
SNORA32,0,0,0
U7,0,0,0
SNORA17,0,0,0
SNORA71,0,0,0
7SK,0,0,0
U1,0,0,0
SNORA17,0,0,0
snoU109,0,0,0
U6,0,0,0
5S_rRNA,0,0,0
U7,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
U3,0,0,0
AC109196.1,0,0,0
7SK,0,0,0
SNORA17,0,0,0
U3,0,0,0
SNORA17,0,0,0
7SK,0,0,0
U6,0,0,0
7SK,0,0,0
U6,0,0,0
SNORA17,0,0,0
Mir1934,0,0,0
SNORA61,0,0,0
U6,0,0,0
U7,0,0,0
SNORA17,0,0,0
snR78,0,0,0
U6,0,0,0
SNORA17,0,0,0
U6,0,0,0
U6,0,0,0
U3,0,0,0
U6,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
7SK,0,0,0
U6,0,0,0
7SK,0,0,0
SNORA17,0,0,0
SNORA81,0,0,0
5S_rRNA,0,0,0
SNORA48,0,0,0
7SK,0,0,0
U6,0,0,0
SCARNA4,0,0,0
snoU13,0,0,0
U6,0,0,0
SNORA5,0,0,0
SNORA17,0,0,0
SNORA17,0,0,0
AC134903.1,0,0,0
SNORA55,0,0,0
7SK,0,0,0
U6,0,0,0
Scarna13,0,0,0
SNORA18,0,0,0
U6,0,0,0
SNORA17,0,0,0
U6,0,0,0
7SK,0,0,0
Mir1935,0,0,0
SNORA17,0,0,0
7SK,0,0,0
U6atac,0,0,0
5S_rRNA,0,0,0
SNORA17,0,0,0
U6,0,0,0
7SK,0,0,0
U6,0,0,0
SNORA84,0,0,0
SNORA17,0,0,0
AL806518.1,0,0,0
SNORA40,0,0,0
U6,0,0,0
U6,0,0,0
7SK,0,0,0
5S_rRNA,0,0,0
SCARNA3,0,0,0
SNORA17,0,0,0
7SK,0,0,0
7SK,0,0,0
SNORD113,0,0,0
U6,0,0,0
SNORA70,0,0,0
SNORA17,0,0,0
