gene.name,BA1,BA2,PBA,BIO,BIOw1,BIOw2,MUT1,MUT2,MUT3
U1,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SCARNA23,0,0,0,0,0,0,0,0,0
SNORA19,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA48,0,0,0,0,0,0,0,0,0
SNORA32,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA71,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
snoU109,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
AC109196.1,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
Mir1934,0,0,0,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
snR78,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA81,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SNORA48,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SCARNA4,0,0,0,0,0,0,0,0,0
snoU13,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA5,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
AC134903.1,0,0,0,0,0,0,0,0,0
SNORA55,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
Scarna13,0,0,0,0,0,0,0,0,0
SNORA18,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
Mir1935,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6atac,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA84,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
AL806518.1,0,0,0,0,0,0,0,0,0
SNORA40,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SCARNA3,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORD113,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
AL772216.39,0,0,0,0,0,0,0,0,0
snoU89,0,0,0,0,0,0,0,0,0
SNORA48,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6atac,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA26,0,0,0,0,0,0,0,0,0
SNORA4,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA48,0,0,0,0,0,0,0,0,0
SNORA40,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
Mir1947,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORD19,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
snoU13,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
AC154485.1,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
RNaseP_nuc,0,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA76,0,0,0,0,0,0,0,0,0
AL772376.1,0,0,0,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0,0,0,0
SNORA81,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
Mir1943,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SCARNA16,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORD86,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
AC107678.1,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
snoU13,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORD70,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORD5,1,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U2,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
5S_rRNA,0,1,0,0,0,0,0,0,0
snoU97,1,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6atac,0,0,0,0,0,0,0,0,0
snoU13,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
RNaseP_nuc,0,0,0,0,0,0,0,0,0
SNORA61,1,1,0,0,0,0,0,0,0
SNORA25,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
Scarna8,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
snoU13,0,0,0,0,0,0,0,0,0
SNORA25,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
AL683804.1,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SNORA72,0,0,0,0,0,0,0,0,0
Mir669m-2,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
Mir1952,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
Mir1946a,0,0,0,0,0,0,0,0,0
AC113291.1,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
SCARNA1,0,0,0,0,0,0,0,0,0
U2,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA25,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORD19B,0,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
SNORA68,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA48,0,0,0,0,0,0,0,0,0
AL591146.1,0,0,0,0,0,0,0,0,0
SNORA36,1,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
SNORA31,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
ACA64,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
RNaseP_nuc,0,0,0,0,0,0,0,0,0
SNORA61,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA25,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA40,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
AC099599.1,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA44,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA4,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
AC112941.1,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
Snord11,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA5,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
RNaseP_nuc,0,0,0,0,0,0,0,0,0
SNORA74,0,0,0,0,0,0,0,0,0
RNaseP_nuc,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA40,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA18,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
AC147047.1,0,0,0,0,0,0,0,0,0
U6atac,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
Mir1964,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6atac,0,0,0,0,0,0,0,0,0
Mir1950,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA48,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
snoU13,0,0,0,0,0,0,0,0,0
SNORA40,0,0,0,0,0,0,0,0,0
SCARNA14,0,0,0,0,0,0,0,0,0
snoU13,0,0,0,0,0,0,0,0,0
SNORA25,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
U2,0,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
AC154701.1,0,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA48,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA70,0,0,0,0,0,0,0,0,0
Mir1927,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SCARNA20,0,0,0,0,0,0,0,0,0
SCARNA21,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
AC163703.1,0,0,0,0,0,0,0,0,0
Mir1931,0,0,0,0,0,0,0,0,0
SCARNA3,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
Mir1963,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORD79,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
RNaseP_nuc,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
snoU13,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SCARNA17,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORD63,1,0,1,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
AC102477.1,0,0,0,0,0,0,0,0,0
AC151572.1,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORD75,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
Snora78,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
Mir1929,0,0,0,0,0,0,0,0,0
Mir669n,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
AC161364.1,0,0,0,0,0,0,0,0,0
SNORA55,0,0,0,0,0,0,0,0,0
SNORD121A,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
SNORA48,0,0,0,0,0,0,0,0,0
Mir1961,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
snoR9_plant,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
Scarna6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA38,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA18,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
Mir2139,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA52,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORD121A,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U8,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORD123,1,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
AL772326.1,0,0,0,0,0,0,0,0,0
Mir1936,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA73,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORD22,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
Mir2137,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
snoMe18S-Um1356,0,0,0,0,0,0,0,0,0
U7,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
Mir1938,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
Snord107,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
AC113092.1,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SNORA84,0,0,0,0,0,0,0,0,0
SNORA17,0,0,0,0,0,0,0,0,0
SCARNA20,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0
U2,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0
7SK,0,0,0,0,0,0,0,0,0
U1,0,0,0,0,0,0,0,0,0
